id,Address,BuildingAddress,Community,CompletionDate,InspectionDate,PermitNumber,StickerNumber,Ward,longitude,latitude,location,Pick?,Prices,Square footage 
345,23 SHAWMEADOWS CR SW,23 SHAWMEADOWS CR SW,SHAWNESSY,10/20/2016 12:00:00 AM,October 20 2016,BP2015-11428,621,13,-114.072545939743,50.9087991708045,"(50.9087991708045, -114.072545939743)",FALSE,883.34747355902,1766.69494711804
511,36 PANTEGO LI NW,36 PANTEGO LI NW,PANORAMA HILLS,05/14/2014 12:00:00 AM,May 14 2014,BP2013-11736,299,3,-114.100532454088,51.1628240547787,"(51.1628240547787, -114.100532454088)",FALSE,951.371455914794,1902.74291182959
251,19 ELGIN MEADOWS RD SE,19 ELGIN MEADOWS RD SE,MCKENZIE TOWNE,08/12/2015 12:00:00 AM,August 12 2015,BP2015-01155,425,12,-113.955532833673,50.9075668027352,"(50.9075668027352, -113.955532833673)",FALSE,932.784114333347,1865.56822866669
672,57G TOMMY PRINCE RD SW,57G TOMMY PRINCE RD SW,CFB - CURRIE,02/14/2012 12:00:00 AM,February 13 2012,BP2011-03166,58,8,-114.130454332217,51.0206431488395,"(51.0206431488395, -114.130454332217)",FALSE,419.333753356709,838.667506713417
258,1925 18 AV NW,1925 18 AV NW,BANFF TRAIL,11/03/2016 12:00:00 AM,November 03 2016,BP2016-09290,617,7,-114.106020250372,51.0685526374418,"(51.0685526374418, -114.106020250372)",FALSE,828.863121332606,1657.72624266521
651,527 42 AV NW,527 42 AV NW,HIGHWOOD,10/09/2015 12:00:00 AM,October 09 2015,BP2009-10215,435,7,-114.073553573433,51.0906753326032,"(51.0906753326032, -114.073553573433)",FALSE,202.958057798503,405.916115597005
827,87 HENDON DR NW,87 HENDON DR NW,HIGHWOOD,06/16/2016 12:00:00 AM,June 16 2016,BP2015-12158,541,7,-114.075477154748,51.0889044821252,"(51.0889044821252, -114.075477154748)",FALSE,173.849502736625,347.699005473251
284,2023 49 AV SW,2023 49 AV SW,ALTADORE,10/30/2017 12:00:00 AM,October 30 2017,BP2017-12680,863,8,-114.107705354337,51.0094867990446,"(51.0094867990446, -114.107705354337)",FALSE,613.385944739202,1226.7718894784
591,4508 GREENVIEW DR NE,4508 GREENVIEW DR NE,GREENVIEW,12/07/2016 12:00:00 AM,December 07 2016,BP2015-11615,637,4,-114.05734650426,51.0926264595976,"(51.0926264595976, -114.05734650426)",FALSE,320.814213448913,641.628426897825
432,28 REDSTONE DR NE,28 REDSTONE DR NE,REDSTONE,05/05/2016 12:00:00 AM,May 05 2016,BP2016-00629,519,3,-113.967825988034,51.1686138715071,"(51.1686138715071, -113.967825988034)",FALSE,627.580155386701,1255.1603107734
714,6416 19 ST SE,6416 19 ST SE,OGDEN,02/10/2016 12:00:00 AM,February 03 2016,BP2016-00433,474,9,-114.013219812456,50.9970585888875,"(50.9970585888875, -114.013219812456)",FALSE,884.079939705206,1768.15987941041
564,428 8A ST NE,428 8A ST NE,BRIDGELAND/RIVERSIDE,12/01/2009 12:00:00 AM,November 25 2009,BP2009-09984,5,9,-114.041387603962,51.055660112173,"(51.055660112173, -114.041387603962)",FALSE,286.07893892364,572.15787784728
474,3210G PARKDALE BV NW,3210G PARKDALE BV NW,PARKDALE,08/04/2017 12:00:00 AM,August 04 2017,BP2016-06533,803,7,-114.133031273487,51.0567328839872,"(51.0567328839872, -114.133031273487)",FALSE,441.314381188818,882.628762377635
9,1018 16 ST NE,1018 16 ST NE,MAYLAND HEIGHTS,07/29/2014 12:00:00 AM,July 29 2014,BP2014-05361,352,3,-114.021484577782,51.0611977606126,"(51.0611977606126, -114.021484577782)",FALSE,966.678302931203,1933.35660586241
127,139 SADDLEHORN CR NE,141 SADDLEHORN CR NE,SADDLE RIDGE,09/25/2017 12:00:00 AM,September 25 2017,BP2016-09937,840,3,-113.949536541568,51.1303800850032,"(51.1303800850032, -113.949536541568)",FALSE,443.53693715589,887.07387431178
550,412R EVERBROOK WY SW,412 EVERBROOK WY SW,EVERGREEN,01/19/2012 12:00:00 AM,January 18 2012,BP2011-08449,63,13,-114.11111450076,50.9187467706317,"(50.9187467706317, -114.11111450076)",FALSE,396.499484498398,792.998968996797
5,10 SADDLELAKE PL NE,10 SADDLELAKE PL NE,SADDLE RIDGE,06/19/2014 12:00:00 AM,June 19 2014,BP2013-15241,309,3,-113.931521101879,51.1262276422258,"(51.1262276422258, -113.931521101879)",FALSE,955.749860639449,1911.4997212789
644,52 LYNNDALE RD SE,52 LYNNDALE RD SE,OGDEN,11/29/2016 12:00:00 AM,November 29 2016,BP2015-12906,596,9,-114.007208049968,50.9918866919374,"(50.9918866919374, -114.007208049968)",FALSE,324.469237140215,648.93847428043
514,3608 CENTRE B ST NW,3608 CENTRE B ST NW,HIGHLAND PARK,07/13/2016 12:00:00 AM,June 24 2016,BP2015-15099,544,4,-114.063531564572,51.0843061667562,"(51.0843061667562, -114.063531564572)",FALSE,613.60077338481,1227.20154676962
619,4812 1 ST NW,4812 1 ST NW,THORNCLIFFE,07/07/2016 12:00:00 AM,July 07 2016,BP2015-16237,550,4,-114.063419725654,51.0953612403591,"(51.0953612403591, -114.063419725654)",FALSE,492.060729753109,984.121459506219
484,32R WALDEN CO SE,32 WALDEN CO SE,WALDEN,03/26/2013 12:00:00 AM,March 25 2013,BP2012-13829,208,14,-114.031746950631,50.8738793812305,"(50.8738793812305, -114.031746950631)",TRUE,100.427638991644,200.855277983287
682,60 EVERHOLLOW ST SW,60 EVERHOLLOW ST SW,EVERGREEN,02/17/2016 12:00:00 AM,November 24 2015,BP2015-12502,482,13,-114.117498100891,50.9152456036609,"(50.9152456036609, -114.117498100891)",FALSE,912.21343538667,1824.42687077334
118,135 19 AV NE,135 19 AV NE,TUXEDO PARK,07/10/2015 12:00:00 AM,June 22 2015,BP2014-17741,420,7,-114.060422393154,51.0695137341795,"(51.0695137341795, -114.060422393154)",FALSE,524.23416433432,1048.46832866864
134,1407R 18 ST NE,1407 18 ST NE,MAYLAND HEIGHTS,03/10/2017 12:00:00 AM,February 15 2017,BP2015-16157,696,3,-114.0165537451,51.0641619563251,"(51.0641619563251, -114.0165537451)",FALSE,494.670366129272,989.340732258545
470,317 31 AV NE,317 31 AV NE,TUXEDO PARK,04/22/2016 12:00:00 AM,April 22 2016,BP2015-15844,514,7,-114.056434196523,51.0803114339748,"(51.0803114339748, -114.056434196523)",FALSE,305.587387853685,611.17477570737
424,2736 11 AV SE,2736 11 AV SE,ALBERT PARK/RADISSON HEIGHTS,02/26/2015 12:00:00 AM,February 26 2015,BP2014-08647,373,9,-113.995997243101,51.0430610512464,"(51.0430610512464, -113.995997243101)",FALSE,740.541607788399,1481.0832155768
92,1231 COLGROVE AV NE,1231 COLGROVE AV NE,RENFREW,07/14/2014 12:00:00 AM,July 04 2014,BP2014-04304,357,9,-114.033738836107,51.0567116699831,"(51.0567116699831, -114.033738836107)",FALSE,575.125401387641,1150.25080277528
496,3444 37 ST SW,3444 37 ST SW,KILLARNEY/GLENGARRY,07/31/2012 12:00:00 AM,July 31 2012,BP2012-05648,138,6,-114.140751822578,51.023530779104,"(51.023530779104, -114.140751822578)",FALSE,569.723355717512,1139.44671143502
395,2603 14A ST SW,1501 25 AV SW,BANKVIEW,08/19/2016 12:00:00 AM,August 19 2016,BP2015-15403,570,8,-114.096130748598,51.0312725529915,"(51.0312725529915, -114.096130748598)",FALSE,623.308550986188,1246.61710197238
509,35R ROSSMERE RD SW,35 ROSSMERE RD SW,ROSSCARROCK,12/20/2016 12:00:00 AM,December 20 2016,BP2016-07440,647,6,-114.150506223968,51.046405324972,"(51.046405324972, -114.150506223968)",FALSE,341.871595804436,683.743191608872
568,43 RIVERBROOK CO SE,43 RIVERBROOK CO SE,RIVERBEND,02/25/2015 12:00:00 AM,February 03 2015,BP2014-04013,349,9,-114.019713559849,50.9766207051379,"(50.9766207051379, -114.019713559849)",FALSE,645.241937528575,1290.48387505715
216,174 NOLAN HILL DR NW,174 NOLAN HILL DR NW,NOLAN HILL,11/26/2014 12:00:00 AM,November 26 2014,BP2014-13545,385,2,-114.161108855017,51.175189524844,"(51.175189524844, -114.161108855017)",FALSE,784.950762011914,1569.90152402383
794,808 ALLANDALE RD SE,808 ALLANDALE RD SE,ACADIA,06/29/2016 12:00:00 AM,June 07 2016,BP2015-13262,536,9,-114.046588209151,50.9727793155866,"(50.9727793155866, -114.046588209151)",FALSE,879.84351055342,1759.68702110684
604,46G HONG KONG RD SW,46G HONG KONG RD SW,CFB - CURRIE,04/02/2014 12:00:00 AM,April 01 2014,BP2012-14569,188,8,-114.13138472264,51.0168743376529,"(51.0168743376529, -114.13138472264)",FALSE,854.946810990352,1709.8936219807
265,199B GALBRAITH DR SW,199 GALBRAITH DR SW,GLAMORGAN,06/11/2014 12:00:00 AM,June 11 2014,BP2011-13627,99,6,-114.151196485729,51.0092191671525,"(51.0092191671525, -114.151196485729)",FALSE,255.326107783462,510.652215566923
280,2008G 32 AV SW,2008G 32 AV SW,SOUTH CALGARY,12/04/2012 12:00:00 AM,November 29 2012,BP2011-11046,90,8,-114.107458595471,51.0252993366293,"(51.0252993366293, -114.107458595471)",FALSE,516.155685316523,1032.31137063305
77,120 EVANSBROOKE LD NW,120 EVANSBROOKE LD NW,EVANSTON,04/07/2016 12:00:00 AM,April 07 2016,BP2016-00154,507,3,-114.12359956481,51.1638436221755,"(51.1638436221755, -114.12359956481)",FALSE,821.9084004616,1643.8168009232
849,957 RENFREW DR NE,955 RENFREW DR NE,RENFREW,12/05/2016 12:00:00 AM,December 05 2016,BP2016-00333,610,9,-114.039232475821,51.066601114412,"(51.066601114412, -114.039232475821)",FALSE,53.5275300947177,107.055060189435
276,2002 25A ST SW,2002 25A ST SW,RICHMOND,09/04/2015 12:00:00 AM,September 04 2015,BP2014-07591,364,6,-114.121947738566,51.0361149878859,"(51.0361149878859, -114.121947738566)",FALSE,577.863839122801,1155.7276782456
411,26R WALDEN CO SE,26 WALDEN CO SE,WALDEN,08/12/2011 12:00:00 AM,August 11 2011,BP2010-13494,28,14,-114.032073015121,50.8739346794717,"(50.8739346794717, -114.032073015121)",FALSE,806.867710255724,1613.73542051145
201,165 BURMA STAR RD SW,165 BURMA STAR RD SW,CFB - CURRIE,02/03/2017 12:00:00 AM,January 27 2017,BP2016-03326,673,8,-114.130086834978,51.0170908612345,"(51.0170908612345, -114.130086834978)",FALSE,776.46270694631,1552.92541389262
442,28G HONG KONG RD SW,28G HONG KONG RD SW,CFB - CURRIE,02/26/2015 12:00:00 AM,February 20 2015,BP2012-11972,203,8,-114.131217092959,51.017340115737,"(51.017340115737, -114.131217092959)",TRUE,151.266262095975,302.53252419195
375,244R NEW BRIGHTON DR SE,244 NEW BRIGHTON DR SE,NEW BRIGHTON,01/10/2014 12:00:00 AM,January 10 2014,BP2013-00919,242,12,-113.953708450654,50.9249390752521,"(50.9249390752521, -113.953708450654)",FALSE,439.057819672896,878.115639345792
413,27 PRESTWICK ST SE,27 PRESTWICK ST SE,MCKENZIE TOWNE,08/24/2016 12:00:00 AM,August 24 2016,BP2016-01142,574,12,-113.967141178842,50.9242234362318,"(50.9242234362318, -113.967141178842)",FALSE,138.947023245775,277.89404649155
307,211 56 AV NE,211 56 AV NE,THORNCLIFFE,11/08/2017 12:00:00 AM,November 08 2017,BP2016-10853,872,4,-114.059025857706,51.1024385126629,"(51.1024385126629, -114.059025857706)",FALSE,593.508755592976,1187.01751118595
360,24 REDSTONE DR NE,24 REDSTONE DR NE,REDSTONE,10/23/2017 12:00:00 AM,October 11 2017,BP2017-03438,846,3,-113.967959569372,51.1686110405038,"(51.1686110405038, -113.967959569372)",FALSE,464.798540614729,929.597081229458
99,1252 FALCONRIDGE DR NE,1252 FALCONRIDGE DR NE,FALCONRIDGE,12/09/2015 12:00:00 AM,December 08 2015,BP2015-02433,450,3,-113.948423615238,51.0994341269324,"(51.0994341269324, -113.948423615238)",FALSE,707.336302789899,1414.6726055798
592,4519 EDMONTON TR NE,4519 EDMONTON TR NE,GREENVIEW,09/21/2012 12:00:00 AM,September 19 2012,BP2011-07141,72,4,-114.053508041666,51.0931287875122,"(51.0931287875122, -114.053508041666)",FALSE,321.169450917028,642.338901834055
494,3412 EXSHAW RD NW,3412 EXSHAW RD NW,BANFF TRAIL,03/31/2014 12:00:00 AM,March 20 2014,BP2013-00621,241,7,-114.119016507607,51.079470397973,"(51.079470397973, -114.119016507607)",FALSE,891.442560228683,1782.88512045737
610,477 SADDLELAKE DR NE,477 SADDLELAKE DR NE,SADDLE RIDGE,12/23/2014 12:00:00 AM,December 09 2014,BP2014-10001,408,3,-113.933257803141,51.1323322364643,"(51.1323322364643, -113.933257803141)",FALSE,267.080081629248,534.160163258495
523,3720 47 ST SW,3720 47 ST SW,GLENBROOK,07/31/2015 12:00:00 AM,July 31 2015,BP2015-00446,393,6,-114.155005908116,51.0214354383968,"(51.0214354383968, -114.155005908116)",FALSE,712.928784878613,1425.85756975723
854,9719 3 ST SE,9719 3 ST SE,ACADIA,08/03/2016 12:00:00 AM,August 03 2016,BP2015-13872,563,9,-114.06046890178,50.9660117872488,"(50.9660117872488, -114.06046890178)",FALSE,452.823927521398,905.647855042795
624,5 AUBURN GLEN GD SE,5 AUBURN GLEN GD SE,AUBURN BAY,03/05/2013 12:00:00 AM,March 05 2013,BP2012-05776,150,12,-113.957442191945,50.8999998269029,"(50.8999998269029, -113.957442191945)",FALSE,874.487244627993,1748.97448925599
728,67 COUGAR RIDGE GR SW,33 COUGAR RIDGE RI SW,COUGAR RIDGE,10/12/2011 12:00:00 AM,October 07 2011,BP2011-03622,60,1,-114.214704504213,51.0750282025063,"(51.0750282025063, -114.214704504213)",FALSE,413.00196540299,826.003930805981
439,2828 42 ST SW,2828 42 ST SW,GLENBROOK,12/23/2011 12:00:00 AM,December 22 2011,BP2011-05244,65,6,-114.147921149795,51.0279599841159,"(51.0279599841159, -114.147921149795)",FALSE,593.039814464824,1186.07962892965
220,176 SKYVIEW POINT RD NE,176 SKYVIEW POINT RD NE,SKYVIEW RANCH,04/15/2015 12:00:00 AM,April 15 2015,BP2014-14868,376,3,-113.9499540366,51.1605251782161,"(51.1605251782161, -113.9499540366)",FALSE,169.35305371874,338.706107437479
801,815R 20A AV NE,815 20A AV NE,WINSTON HEIGHTS/MOUNTVIEW,11/03/2017 12:00:00 AM,November 03 2017,BP2017-02810,867,7,-114.046148021773,51.0709261119448,"(51.0709261119448, -114.046148021773)",FALSE,241.740102689094,483.480205378187
177,154 PANATELLA PR NW,154 PANATELLA PR NW,PANORAMA HILLS,08/12/2014 12:00:00 AM,July 22 2014,BP2014-06626,369,3,-114.077673994962,51.1710833684974,"(51.1710833684974, -114.077673994962)",FALSE,569.314834706021,1138.62966941204
190,16 CEDARDALE ME SW,16 CEDARDALE ME SW,CEDARBRAE,01/14/2014 12:00:00 AM,January 14 2014,BP2013-07816,287,11,-114.135838278585,50.9524082808869,"(50.9524082808869, -114.135838278585)",FALSE,707.152312964545,1414.30462592909
531,381 SKYVIEW SHORES MR NE,379 SKYVIEW SHORES MR NE,SKYVIEW RANCH,06/21/2017 12:00:00 AM,June 21 2017,BP2016-12549,780,3,-113.96843236381,51.156873899013,"(51.156873899013, -113.96843236381)",FALSE,627.068649657467,1254.13729931493
593,4520 WORCESTER DR SW,4520 WORCESTER DR SW,WILDWOOD,07/05/2011 12:00:00 AM,June 30 2011,BP2011-00625,45,6,-114.151743824001,51.0488418218492,"(51.0488418218492, -114.151743824001)",FALSE,957.3647538921,1914.7295077842
261,1928G 47 AV SW,1928G 47 AV SW,ALTADORE,03/28/2014 12:00:00 AM,March 28 2014,BP2012-06500,136,8,-114.10501727206,51.0119053864755,"(51.0119053864755, -114.10501727206)",FALSE,130.893447864153,261.786895728305
546,41 RIVERWOOD CR SE,41 RIVERWOOD CR SE,RIVERBEND,02/02/2016 12:00:00 AM,February 02 2016,BP2015-13993,465,9,-114.01186794858,50.9691726009236,"(50.9691726009236, -114.01186794858)",FALSE,516.991329382819,1033.98265876564
828,87 HOLMWOOD AV NW,87 HOLMWOOD AV NW,HIGHWOOD,11/01/2013 12:00:00 AM,October 31 2013,BP2013-11826,300,7,-114.080990829115,51.0934509017352,"(51.0934509017352, -114.080990829115)",FALSE,933.97316590875,1867.9463318175
614,48 CRANWELL GR SE,48 CRANWELL GR SE,CRANSTON,06/24/2016 12:00:00 AM,May 31 2016,BP2016-01281,535,12,-113.98263018415,50.8850449426068,"(50.8850449426068, -113.98263018415)",FALSE,901.459645960367,1802.91929192073
763,7426R 22 ST SE,7426 22 ST SE,OGDEN,02/15/2013 12:00:00 AM,February 15 2013,BP2012-08615,170,9,-114.005624858978,50.985923957519,"(50.985923957519, -114.005624858978)",FALSE,155.372779883358,310.745559766717
635,511 29 ST NW,511 29 ST NW,PARKDALE,10/31/2017 12:00:00 AM,October 30 2017,BP2017-07748,865,7,-114.129795149582,51.0560572319992,"(51.0560572319992, -114.129795149582)",TRUE,575.679899958106,1151.35979991621
718,65G MARY DOVER DR SW,65G MARY DOVER DR SW,CFB - CURRIE,10/25/2013 12:00:00 AM,October 23 2013,BP2012-11960,218,8,-114.130144559085,51.017952332521,"(51.017952332521, -114.130144559085)",TRUE,983.718326178413,1967.43665235683
815,84 ALDERWOOD CL SE,84 ALDERWOOD CL SE,ACADIA,12/20/2012 12:00:00 AM,April 27 2012,BP2011-15870,113,9,-114.050817300626,50.9749627495948,"(50.9749627495948, -114.050817300626)",TRUE,671.133802743082,1342.26760548616
237,183 ELGIN MR SE,181 ELGIN MR SE,MCKENZIE TOWNE,05/12/2017 12:00:00 AM,May 12 2017,BP2016-08652,750,12,-113.966052678513,50.9044397746353,"(50.9044397746353, -113.966052678513)",FALSE,898.186913325753,1796.37382665151
708,63 SKYVIEW SHORES CO NE,63 SKYVIEW SHORES CO NE,SKYVIEW RANCH,06/12/2012 12:00:00 AM,June 12 2012,BP2011-14346,102,3,-113.963205648652,51.1577916261472,"(51.1577916261472, -113.963205648652)",FALSE,520.617927534322,1041.23585506864
130,14 MONTROSE CR NE,14 MONTROSE CR NE,WINSTON HEIGHTS/MOUNTVIEW,04/11/2011 12:00:00 AM,February 28 2011,BP2010-14141,30,7,-114.046703418499,51.0684762174578,"(51.0684762174578, -114.046703418499)",FALSE,899.732200631977,1799.46440126395
508,35G HONG KONG RD SW,35G HONG KONG RD SW,CFB - CURRIE,02/22/2013 12:00:00 AM,February 20 2013,BP2012-08013,168,8,-114.132268377174,51.0172889293549,"(51.0172889293549, -114.132268377174)",FALSE,51.3217472428248,102.64349448565
752,73 BRIGHTONWOODS GD SE,73 BRIGHTONWOODS GD SE,NEW BRIGHTON,01/20/2017 12:00:00 AM,September 02 2016,BP2014-16574,688,12,-113.94251887792,50.9184743392903,"(50.9184743392903, -113.94251887792)",FALSE,780.042217658481,1560.08443531696
318,217 WALDEN SQ SE,217 WALDEN SQ SE,WALDEN,06/24/2014 12:00:00 AM,June 02 2014,BP2013-18962,336,14,-114.028179996849,50.8766839617936,"(50.8766839617936, -114.028179996849)",FALSE,214.615476005076,429.230952010153
850,96 OGMOOR CR SE,96 OGMOOR CR SE,OGDEN,10/14/2014 12:00:00 AM,September 19 2014,BP2013-13606,313,9,-114.014383789903,50.9866209885761,"(50.9866209885761, -114.014383789903)",FALSE,546.545942195948,1093.0918843919
240,1836 43 ST SE,1836 43 ST SE,FOREST LAWN,12/22/2010 12:00:00 AM,December 20 2010,BP2010-06189,18,9,-113.971122640015,51.0365724611798,"(51.0365724611798, -113.971122640015)",TRUE,924.868102925599,1849.7362058512
683,60 MAHOGANY RI SE,60 MAHOGANY RI SE,MAHOGANY,07/06/2015 12:00:00 AM,July 06 2015,BP2015-03712,404,12,-113.937968791769,50.9027891294893,"(50.9027891294893, -113.937968791769)",TRUE,868.855529760586,1737.71105952117
133,140 HENDON DR NW,140 HENDON DR NW,HIGHWOOD,04/30/2013 12:00:00 AM,April 30 2013,BP2012-15891,191,7,-114.072705554116,51.0889461526081,"(51.0889461526081, -114.072705554116)",FALSE,429.811774591775,859.623549183551
582,4410 8 AV SW,4412 8 AV SW,ROSSCARROCK,09/21/2012 12:00:00 AM,September 21 2012,BP2011-10603,88,6,-114.150282892308,51.0452455675863,"(51.0452455675863, -114.150282892308)",FALSE,815.351615638804,1630.70323127761
690,608 MARIPOSA PL NE,608 MARIPOSA PL NE,MAYLAND HEIGHTS,10/27/2016 12:00:00 AM,October 27 2016,BP2016-09303,615,3,-114.015662483605,51.056639922257,"(51.056639922257, -114.015662483605)",FALSE,641.413527565545,1282.82705513109
340,227R 24 AV NE,227 24 AV NE,TUXEDO PARK,01/22/2013 12:00:00 AM,January 21 2013,BP2012-03035,141,7,-114.05829815636,51.0739809998042,"(51.0739809998042, -114.05829815636)",FALSE,208.189214288818,416.378428577636
788,8 FALCONRIDGE CL NE,8 FALCONRIDGE CL NE,FALCONRIDGE,11/10/2014 12:00:00 AM,October 17 2014,BP2014-02722,362,3,-113.948917786473,51.0967649298509,"(51.0967649298509, -113.948917786473)",FALSE,718.910977122855,1437.82195424571
43,1119 BERKLEY DR NW,1119 BERKLEY DR NW,BEDDINGTON HEIGHTS,07/26/2013 12:00:00 AM,July 26 2013,BP2013-03689,255,3,-114.088232849415,51.1276147995901,"(51.1276147995901, -114.088232849415)",FALSE,640.822091024438,1281.64418204888
500,3507 CEDARILLE DR SW,3507 CEDARILLE DR SW,CEDARBRAE,02/12/2015 12:00:00 AM,February 12 2015,BP2014-15209,378,11,-114.135740859585,50.9546905379399,"(50.9546905379399, -114.135740859585)",FALSE,114.613428985558,229.226857971117
417,2715R MORLEY TR NW,2715 MORLEY TR NW,BANFF TRAIL,03/26/2013 12:00:00 AM,March 25 2013,BP2012-10112,176,7,-114.111342063013,51.0769827998734,"(51.0769827998734, -114.111342063013)",FALSE,574.213913445001,1148.42782689
586,448 EVANSTON WY NW,448 EVANSTON WY NW,EVANSTON,06/21/2017 12:00:00 AM,May 11 2017,BP2017-01652,798,2,-114.099913109096,51.1796131183974,"(51.1796131183974, -114.099913109096)",FALSE,368.266261648466,736.532523296932
192,16 MARSDEN RD NE,16 MARSDEN RD NE,WINSTON HEIGHTS/MOUNTVIEW,01/17/2017 12:00:00 AM,January 17 2017,BP2015-15280,668,7,-114.044391388272,51.0697302639153,"(51.0697302639153, -114.044391388272)",FALSE,956.224513297911,1912.44902659582
782,7740G 46 AV NW,7740G 46 AV NW,BOWNESS,02/09/2016 12:00:00 AM,February 09 2016,BP2015-10255,479,1,-114.198647804258,51.0944389646731,"(51.0944389646731, -114.198647804258)",FALSE,167.220066414173,334.440132828346
266,1G MURMANSK WY SW,1G MURMANSK WY SW,CFB - CURRIE,12/15/2011 12:00:00 AM,December 15 2011,BP2010-07749,20,8,-114.133764514548,51.0184667662941,"(51.0184667662941, -114.133764514548)",FALSE,493.230395459333,986.460790918665
516,3616G KILKENNY RD SW,3616G KILKENNY RD SW,KILLARNEY/GLENGARRY,06/18/2013 12:00:00 AM,June 06 2013,BP2012-10566,178,6,-114.139265877235,51.0257684229796,"(51.0257684229796, -114.139265877235)",TRUE,577.3431441945,1154.686288389
437,2827 34 ST SW,2827 34 ST SW,KILLARNEY/GLENGARRY,05/15/2012 12:00:00 AM,May 14 2012,BP2012-00060,114,6,-114.137204676134,51.0290721186828,"(51.0290721186828, -114.137204676134)",FALSE,43.8583419480187,87.7166838960375
279,2006 38 ST SE,2006 38 ST SE,FOREST LAWN,01/10/2017 12:00:00 AM,January 10 2017,BP2016-03124,659,9,-113.978337055424,51.036041729223,"(51.036041729223, -113.978337055424)",FALSE,893.559866799546,1787.11973359909
183,157 EVEROAK PA SW,157 EVEROAK PA SW,EVERGREEN,04/03/2014 12:00:00 AM,March 12 2014,BP2012-08809,172,13,-114.114904653298,50.9168039559179,"(50.9168039559179, -114.114904653298)",FALSE,601.781765817657,1203.56353163531
421,272 MT APEX GR SE,272 MT APEX GR SE,MCKENZIE LAKE,05/31/2016 12:00:00 AM,May 09 2016,BP2016-01719,521,12,-113.977050579571,50.9264010496841,"(50.9264010496841, -113.977050579571)",FALSE,259.09351003391,518.187020067821
853,97 EVANSFORD CI NW,97 EVANSFORD CI NW,EVANSTON,04/10/2012 12:00:00 AM,April 10 2012,BP2011-00665,46,3,-114.108641467529,51.1694905292799,"(51.1694905292799, -114.108641467529)",FALSE,987.849494858254,1975.69898971651
214,173 RIVERGLEN DR SE,173 RIVERGLEN DR SE,RIVERBEND,10/08/2010 12:00:00 AM,October 07 2010,BP2010-04204,13,9,-114.005314255662,50.9761874900276,"(50.9761874900276, -114.005314255662)",FALSE,58.9371334955935,117.874266991187
444,3 NOLANFIELD WY NW,5 NOLANFIELD WY NW,NOLAN HILL,04/20/2015 12:00:00 AM,April 20 2015,BP2014-04409,347,2,-114.159931940346,51.1737721586963,"(51.1737721586963, -114.159931940346)",FALSE,681.387189776762,1362.77437955352
382,2515 MORLEY TR NW,2515 MORLEY TR NW,BANFF TRAIL,06/14/2017 12:00:00 AM,June 14 2017,BP2015-15120,774,7,-114.10749427639,51.0751203037564,"(51.0751203037564, -114.10749427639)",FALSE,105.771601357652,211.543202715304
292,2040 9 AV SE,2040 9 AV SE,INGLEWOOD,04/01/2014 12:00:00 AM,March 31 2014,BP2013-16987,329,9,-114.016050136348,51.033879099079,"(51.033879099079, -114.016050136348)",FALSE,186.331597741258,372.663195482515
790,802 9 ST NE,802 9 ST NE,RENFREW,08/31/2016 12:00:00 AM,August 31 2016,BP2015-15304,590,9,-114.040428554801,51.0589081078878,"(51.0589081078878, -114.040428554801)",FALSE,805.494985733909,1610.98997146782
396,261 23 AV NE,261 23 AV NE,TUXEDO PARK,08/28/2014 12:00:00 AM,August 28 2014,BP2013-15035,312,7,-114.056583059156,51.0731239564477,"(51.0731239564477, -114.056583059156)",TRUE,949.928576460268,1899.85715292054
180,1543 8 AV SE,1543 8 AV SE,INGLEWOOD,06/03/2014 12:00:00 AM,May 12 2014,BP2013-11417,295,9,-114.025650455222,51.0387041968565,"(51.0387041968565, -114.025650455222)",TRUE,814.723010237788,1629.44602047558
503,3510 2 AV SW,3512 2 AV SW,SPRUCE CLIFF,02/14/2012 12:00:00 AM,February 13 2012,BP2011-04118,64,6,-114.137097501804,51.0508243727873,"(51.0508243727873, -114.137097501804)",FALSE,130.045716806147,260.091433612294
506,356 SADDLEMONT BV NE,356 SADDLEMONT BV NE,SADDLE RIDGE,04/06/2012 12:00:00 AM,February 02 2012,BP2011-14857,107,3,-113.932022478953,51.1294937056978,"(51.1294937056978, -113.932022478953)",FALSE,184.065324694702,368.130649389404
399,2617R 44 ST SE,2617 44 ST SE,FOREST LAWN,07/25/2016 12:00:00 AM,July 25 2016,BP2016-01160,557,9,-113.970311396816,51.0310144886835,"(51.0310144886835, -113.970311396816)",FALSE,441.721157012299,883.442314024597
491,337G 13 ST NW,337G 13 ST NW,HILLHURST,11/07/2017 12:00:00 AM,November 07 2017,BP2016-08411,871,7,-114.093795148741,51.0548803973771,"(51.0548803973771, -114.093795148741)",FALSE,618.678176535411,1237.35635307082
372,243 ARBOUR MEADOWS CL NW,243 ARBOUR MEADOWS CL NW,ARBOUR LAKE,03/02/2015 12:00:00 AM,February 06 2015,BP2014-01739,338,2,-114.219182795175,51.1318004930157,"(51.1318004930157, -114.219182795175)",FALSE,904.389866626455,1808.77973325291
618,4804R MONTANA CR NW,4804 MONTANA CR NW,MONTGOMERY,10/11/2016 12:00:00 AM,October 11 2016,BP2016-10784,602,1,-114.156766096396,51.0800740479511,"(51.0800740479511, -114.156766096396)",FALSE,281.538612436314,563.077224872629
