RUNDLE COMMUNITY ASSOCIATION,2409 50 ST NE,"(51.0746673564283, -113.961960353918)",,
CAFFE ARTIGIANO,#203 530 8 AV SW,"(51.046310096855, -114.072932288721)",,
CONSIGNMENT GALLERY (THE),#8 533 58 AV SE,"(51.0006805262718, -114.051686129329)",,
CENTEX PETROLEUM,808 19 ST SE,"(51.036484463337, -114.018055430142)",,
MERCATO  INTERNATIONAL,2224 4 ST SW,"(51.0326878301216, -114.071160534269)",,
PREMIERE INTERIORS,7144 FISHER ST SE,"(50.9907527273269, -114.068990594016)",,
THULE CANADA,2308 PORTLAND ST SE,"(51.0323388156572, -114.032272374411)",,
HOMESTEAD FARM PHOTOS OF ALBERTA,5532 1A ST SW,"(51.0047329163554, -114.066818369081)",,
HANA SUSHI,1807 4 ST SW,"(51.0366811474112, -114.071824452719)",,
RONA #66130 TM MIDNAPORE (C3),14815 BANNISTER RD SE,"(50.9196536861041, -114.069916221836)",,
7 ELEVEN FOOD STORE #27908,6408 OLD BANFF COACH RD SW,"(51.0608155490571, -114.179926592959)",,
SARCEE TRAIL PLACE,69 GLAMIS DR SW,"(51.0148295279705, -114.163167435815)",,
TEN THOUSAND VILLAGES,220 CROWCHILD TR NW,"(51.0542211248467, -114.117554963512)",,
COUNTRY HILLS SHELL,#1000 388 COUNTRY HILLS BV NE,"(51.1543540825128, -114.065050727041)",,
KANATA TRADING POST,116 8 AV SE,"(51.0459823822587, -114.062346886042)",,
SURFSET YYC,#120 5403 CROWCHILD TR NW,"(51.1037658647781, -114.165326188021)",,
SEHAM'S BOUTIQUE,#5 6815 TEMPLE DR NE,"(51.0919967355755, -113.939111589575)",,
FERGUSON JEWELLERY,#109 7015 MACLEOD TR SW,"(50.9909690557558, -114.072733562338)",,
RAYDIANCE SUNTAN STUDIO,#1669 1632 14 AV NW,"(51.0659243415046, -114.09987597665)",,
VAN GOGH GRILL & BAR,#308 11245 VALLEY RIDGE DR NW,"(51.0916741051149, -114.24870342349)",,
NEUSTAR WELLNESS CHOICES,739 11 AV SW,"(51.0425784763579, -114.078767460768)",,
CULLINAN JEWELLERY,#115 1518 CENTRE ST NE,"(51.0656019269941, -114.061701082841)",,
MONKI BREAKFAST CLUB & BISTRO,#101 1301 10 AV SW,"(51.0438727607424, -114.091506789464)",,
DELTA CALGARY DOWNTOWN,209 4 AV SE,"(51.0487781478513, -114.059636105451)",,
WESTERN CANADA HEALTH PRODUCTS,#8 1423 CENTRE ST NW,"(51.064893067416, -114.063195339124)",,
MURRAY MANOR,907 15 AV SW,"(51.0388519124307, -114.082219686375)",,
FIX AUTO CALGARY SOUTH CENTRAL,504 51 AV SE,"(51.00768868885, -114.054272716839)",,
REAL CANADIAN SUPERSTORE #1539,#100 20 HERITAGE MEADOWS WY SE,"(50.9864462352414, -114.041910465198)",,
JEWEL TRADE,#522 304 8 AV SW,"(51.0459561501474, -114.068233861977)",,
DAGGER PERFORMANCE & ACCESSORIES,11099 50 ST SE,"(50.9542747059804, -113.962304102454)",,
CHARLY'S KITCHEN,#5 3715 61 AV SE,"(50.9986293232055, -113.979698490308)",,
RICKY'S ALL DAY GRILL,#1010 19489 SETON CR SE,"(50.8800210068426, -113.959420717262)",,
BETHANY CARE CENTER CALGARY,916 18A ST NW,"(51.0605057884652, -114.103066902418)",,
CALGARY E MART,3702 17 AV SW,"(51.0385631040246, -114.13976752976)",,
CENTENNIAL BRANCH 285,9202 HORTON RD SW,"(50.9737132375481, -114.074484393188)",,
SUSHI HIRO JAPANESE RESTAURANT,727 5 AV SW,"(51.0485274843368, -114.077596014235)",,
MANG FUNG SUPERMARKET,6710 4 ST NE,"(51.1123301532191, -114.05610710507)",,
HOME DEPOT #7076,11320 SARCEE TR NW,"(51.1546403927507, -114.161207113832)",,
MONTGOMERY LOONIE PLUS STORE,5032B 16 AV NW,"(51.0741644962577, -114.165247735306)",,
BONASERA PIZZA,#11 3525 26 AV SE,"(51.0299378302388, -113.983031864865)",,
EDO JAPAN,#100A 20 CROWFOOT CR NW,"(51.1255661738318, -114.198760768319)",,
PLATO FAMILY RESTAURANT,#6 2835 37 ST SW,"(51.0296249918197, -114.142021403356)",,
BUFFALO BOBS,#126 3715 51 ST SW,"(51.0212154428831, -114.1620783329)",,
CAMBRIAN DRUG MART,#9 728 NORTHMOUNT DR NW,"(51.0822989429621, -114.092434255393)",,
WORLD HEALTH CLUB - SPORT CLUB,7222 EDGEMONT BV NW,"(51.11953743017, -114.154339944197)",,
OVERTIME SPORTS BAR,#20 3745 MEMORIAL DR SE,"(51.0517911551992, -113.978892655582)",,
GATEWAY NEWSTAND,#114 400 4 AV SW,"(51.0500466795193, -114.070837794461)",,
WILDWOOD SHELL GAS STATION,3808 BOW TR SW,"(51.0455896315323, -114.141562601894)",,
MAZAJ LOUNGE & RESTAURANT,108 17 AV NW,"(51.0681036036945, -114.063037935391)",,
UNIVERSAL CYCLE SERVICES,#1A 3924 3A ST NE,"(51.0878629988365, -114.053014760098)",,
GINGER BEEF BISTRO HOUSE,9629 MACLEOD TR SW,"(50.9699321723673, -114.073363705814)",,
CALGARY CO-OP GAS BAR #08,2580 SOUTHLAND DR SW,"(50.9624670806425, -114.118496044306)",,
MR SCHNAPP'S RESTAURANT & BAR,#500 1440 52 ST NE,"(51.0639878811099, -113.957740176328)",,
ALBERTA AUTO SALES & REPAIRS,4137 16A ST SE,"(51.0172138895394, -114.021104555799)",,
VALARD CONSTRUCTION,6215 86 AV SE,"(50.9755700831577, -113.946005718373)",,
MODERN NAILS II,337 HERITAGE DR SE,"(50.9792906716477, -114.060790043464)",,
PETLAND,#300 4915 130 AV SE,"(50.9303669327495, -113.962721913995)",,
SALON LUMINOUS,#20 7337 SIERRA MORENA BV SW,"(51.0154281533496, -114.17522768378)",,
EVANSTON SALON & ESTHETICS,150 EVANSPARK MR NW,"(51.1745782362364, -114.11123342592)",,
PETRO CANADA - FALCONRIDGE,1051 FALCONRIDGE DR NE,"(51.0995237495955, -113.957737483412)",,
PUPTOWN PAWS PET SUPPLIES,3413 17 AV SE,"(51.0373604381915, -113.985477002196)",,
ENMAX POWER SERVICES,239 MAYLAND PL NE,"(51.0543762041948, -114.011577688639)",,
ALL WEATHER WINDOWS,10900 46 ST SE,"(50.9564757636637, -113.967734121871)",,
LIFE IS GOOD,#2 2000 AIRPORT RD NE,"(51.1289921492459, -114.006647468536)",,
FOREST LAWN BRANCH 275,755 40 ST SE,"(51.0457776707006, -113.976263884291)",,
MASTERMIND TOYS,#132 450 COUNTRY HILLS BV NE,"(51.1552010630346, -114.059172498226)",,
KOREAN VILLAGE RESTAURANT,#22 1324 10 AV SW,"(51.04452610711, -114.092511458007)",,
WASTE'N WATERTECH,#309 11979 40 ST SE,"(50.9432422900204, -113.976410330628)",,
MC COMMERCIAL,#101 4441 76 AV SE,"(50.9841970610638, -113.971751087643)",,
MIDTOWN KITCHEN & BAR,302 10 ST NW,"(51.0542293897836, -114.08559812062)",,
STEEL,#30 3260 46 AV SE,"(51.0126759582007, -113.987543727607)",,
BELL'S BOOKSTORE CAFE,1515A 34 AV SW,"(51.0230302200354, -114.095566954904)",,
XO FINE JEWELLERY DESIGN & GALLERY,601 MARSH RD NE,"(51.0524514771566, -114.051403156068)",,
PETRO CANADA PETRO PASS,215 MONUMENT PL SE,"(51.0517448803693, -113.997607672463)",,
BEAR & KILT FREEHOUSE (THE),#A 110 8 AV SW,"(51.0458258186622, -114.063655659138)",,
HALLS AUCTION SERVICE,#4115 7005 FAIRMOUNT DR SE,"(50.9919257650018, -114.065576568369)",,
SOLO LIQUOR STORE #7,#7 3451 DOUGLASDALE BV SE,"(50.9327765198368, -113.982738866562)",,
MARK'S WORK WEARHOUSE #239,11602 SARCEE TR NW,"(51.1565124066375, -114.161783443702)",,
VITAMINS FIRST,#107 8120 BEDDINGTON BV NW,"(51.1271438264879, -114.073541234901)",,
CALGARY CO-OP #13,35 CROWFOOT WY NW,"(51.1235645343416, -114.200955217584)",,
WAL-MART CANADA,#5 5111 NORTHLAND DR NW,"(51.0984472261554, -114.143984028969)",,
COAST PLAZA HOTEL,1316 33 ST NE,"(51.0645986061197, -113.985076605227)",,
LI'S CHINESE THERAPEUTIC MASSAGE,3507 CENTRE ST NW,"(51.0835236111523, -114.062750932289)",,
SHAGGY'S RUG UPHOLSTERY & FURNACE CLEANING / FLYER SHOP,#14 6320 11 ST SE,"(50.9961997036995, -114.037669133395)",,
WEASELHEAD BAR & GRILL,#30 4604 37 ST SW,"(51.0131833274433, -114.140009286801)",,
FOREST LAWN PARTS DEPOT,4215 35 ST SE,"(51.0167232093809, -113.982099171497)",,
LIFEMARK HEALTH MANAGEMENT,2121 29 ST NE,"(51.0700701360004, -113.992822594907)",,
CROSSROADS GAS PLUS,#1 2364 20 AV NE,"(51.0710839898425, -114.00506923311)",,
LINDE CANADA,4610 80 AV SE,"(50.9803218395822, -113.96837377608)",,
PREMA,1429 17 AV SW,"(51.0375472196452, -114.094470679129)",,
FRASER SHINGLING & EXTERIORS,#16 3515 27 ST NE,"(51.0838424577264, -113.995608181894)",,
TOMOKA,3513 17 AV SE,"(51.037360627629, -113.983567657467)",,
MICHAEL MANOR,911 15 AV SW,"(51.0388576892885, -114.082435296473)",,
CALGARY SOCIETY FOR CHRISTIAN EDUCATION,2839 49 ST SW,"(51.0274947375681, -114.158964288965)",,
ALPINE TRAILER SERVICES,6216 90 AV SE,"(50.9727497435051, -113.945068099495)",,
VIDEO GAME TRADER #2,1220 CENTRE ST NE,"(51.0631748487252, -114.062124280971)",,
JARVIS HALL FINE FRAMES,#B 333 36 AV SE,"(51.0212336617735, -114.058043542432)",,
WILDWOOD COMMUNITY ASSOCIATION,4411 SPRUCE DR SW,"(51.051866594348, -114.150851051852)",,
BAKER BOYS,2140 PEGASUS RD NE,"(51.0943295203966, -114.008021557931)",,
ZEALOUS GRANITE & TILE,#2126 5150 47 ST NE,"(51.0993269138086, -113.963614804196)",,
RELAY #7232,#1201AV 2016T AIRPORT RD NE,"(51.1315581936997, -114.006555995687)",,
JAMESONS RESTAURANT AND BAR,3790 BRENTWOOD RD NW,"(51.0862195304316, -114.1285032263)",,
SOME LIKE IT HOT,#126 3770 WESTWINDS DR NE,"(51.1072949218752, -113.973846042025)",,
SARCEE TRAIL PLACE,73 GLAMIS DR SW,"(51.0165731944112, -114.163165825531)",,
DOUBLE R BUILDING PRODUCTS,8209 30 ST SE,"(50.9818574580823, -113.991110201739)",,
MARK'S WORK WEARHOUSE #561,#30 7155 64 ST SE,"(50.9904622966308, -113.940904610726)",,
#1 CONVENIENCE STORE,#1 10015 OAKFIELD DR SW,"(50.9621819306418, -114.132905080008)",,
MAMAK DANG MALAYSIAN,#18 132 3 AV SE,"(51.0505639513724, -114.060838435933)",,
ETHIO AFRIK,#102 3517 17 AV SE,"(51.0373605580475, -113.983330237193)",,
EARL'S RESTAURANT,#605 5005 DALHOUSIE DR NW,"(51.105451159287, -114.163255227839)",,
EASYHOME #209,#351 3508 32 AV NE,"(51.0825384977962, -113.985130094539)",,
AUSTIN'S RESTAURANT,#11 11625 ELBOW DR SW,"(50.948781497194, -114.085630506214)",,
DAILY KING,1839 20 AV NW,"(51.070291654459, -114.104289880549)",,
SUKIYAKI HOUSE,#130 207 9 AV SW,"(51.0443927456579, -114.066344295286)",,
BLACKFOOT TRUCK STOP RESTAURANT,1840 9 AV SE,"(51.0364635015136, -114.020267759106)",,
HAIRSSENTIALS,1055 BOW VALLEY DR NE,"(51.0491341015701, -114.038300567538)",,
MADISON'S RESTAURANT AND BAR,#315 8120 BEDDINGTON BV NW,"(51.1271438264879, -114.073541234901)",,
SALON VAIN,2135A 33 AV SW,"(51.0237699354394, -114.111432408388)",,
TOPS PIZZA,#7 5602 4 ST NW,"(51.1013378985848, -114.070691685427)",,
HILTON GARDEN INN AND HOMEWOOD SUITES CALGARY DOWNTOWN,711 4 ST SE,"(51.0459432582523, -114.053866621716)",,
CUMMINS WESTERN CANADA,4887 35 ST SE,"(51.0108765808717, -113.982476187888)",,
HUNTERHORN PHARMACY,6558 4 ST NE,"(51.1115985641814, -114.056068505404)",,
WAL-MART CANADA,#5 5111 NORTHLAND DR NW,"(51.0984472261554, -114.143984028969)",,
PIZZA HUT,#20 5010 4 ST NE,"(51.0968298398944, -114.052956791046)",,
EARL'S RESTAURANT,#200 5155 130 AV SE,"(50.9313750076486, -113.961506564649)",,
PETRO CANADA,10120 ELBOW DR SW,"(50.9632425273528, -114.084236998298)",,
ROCKY RIDGE RANCH HOMEOWNER'S ASSOCIATION,10709 ROCKY RIDGE BV NW,"(51.1433081207473, -114.241137823575)",,
STONEWALL PUB,#12 735 RANCHLANDS BV NW,"(51.1158351339301, -114.180419560038)",,
TIM HORTONS WAL MART 5035,255 EAST HILLS BV SE,"(51.0385436359273, -113.910989959908)",,
RICKY'S ALL DAY GRILL,#510 5149 COUNTRY HILLS BV NW,"(51.1382916658418, -114.157492367024)",,
JAMESONS IRISH PUB,1230 17 AV SW,"(51.0380923632851, -114.090865182211)",,
GLOBAL DRUGS,#115 233 16 AV NW,"(51.0665961877866, -114.066751544912)",,
GAS PLUS,204 11 AV SE,"(51.0426484249257, -114.060443009703)",,
7 ELEVEN FOOD STORE #14810,3904 17 AV SE,"(51.0381993126411, -113.978311101056)",,
INSOURCE,#1662 1632 14 AV NW,"(51.0659243415046, -114.09987597665)",,
GREAT CANADIAN BAGEL,2000 AIRPORT RD NE,"(51.1289921492459, -114.006647468536)",,
RONA #66110 TM FOREST LAWN (C1),1832 52 ST SE,"(51.0356124582589, -113.957415745058)",,
MOXIE'S RESTAURANT,120 STEWART GR SW,"(51.0170467933965, -114.167262470383)",,
CROWCHILD COIN CARWASH,516 CROWCHILD TR NW,"(51.0569779515875, -114.117438209544)",,
MOUNT ROYAL HUSKY,#A 1419 8 ST SW,"(51.0393581708897, -114.08217090623)",,
ROSE GARDEN THAI RESTAURANT,#A 112 8 AV SW,"(51.0458286000686, -114.063771129708)",,
FOUR POINTS SHERATON,8220 BOWRIDGE CR NW,"(51.0835241718752, -114.205944894532)",,
SANREMO SOCIAL CLUB,428 35 AV NE,"(51.0843155777222, -114.053272496074)",,
DASH - COLLINGWOOD,791 NORTHMOUNT DR NW,"(51.0828112462928, -114.096472817198)",,
ZERO LIMIT AUTOMOTIVE,931B 48 AV SE,"(51.0108304121758, -114.0414489357)",,
PROALTA SERVICES,429 MANITOU RD SE,"(51.0102028290198, -114.054047789981)",,
RED'S DINER,1415 4 ST SW,"(51.0389479048803, -114.071800384166)",,
CALGARY CO-OP GAS BAR #13,#1 35 CROWFOOT WY NW,"(51.1235645343416, -114.200955217584)",,
MARSHALLS (749),#50 4307 130 AV SE,"(50.9292852082385, -113.972430696879)",,
SUNBELT RENTALS OF CANADA,11330 70 ST SE,"(50.9515261218215, -113.930081134596)",,
COBS BREAD (MAHOGANY  #9127),#1350 7 MAHOGANY PZ SE,"(50.8980423987797, -113.940722979095)",,
CHACHI'S LEGENDARY DELI,2000 AIRPORT RD NE,"(51.1289921492459, -114.006647468536)",,
HAIRSSENTIALS,5050 50 AV SW,"(51.0097917876409, -114.158220332773)",,
MAISON SENIOR LIVING,750 49 AV SW,"(51.0100548867225, -114.080894674327)",,
CROATIAN CANADIAN CULTURAL CENTRE CALGARY,3010 12 ST NE,"(51.0790785170986, -114.024871502686)",,
SMITH MCLEAY COATINGS,422 40 AV NE,"(51.0889912604819, -114.053490219313)",,
OLD CROW TATTOO PARLOUR (THE),203 7A ST NE,"(51.0534296674056, -114.044644758895)",,
LINDSAY TERRACE,1809 17 ST SW,"(51.0373891764816, -114.102006130373)",,
IZUMI YOKOZUNA SUSHI HOUSE,#100 10201 SOUTHPORT RD SW,"(50.9639202180781, -114.073443150499)",,
ANYTIME FITNESS,1222 1 ST SW,"(51.0407363534426, -114.064636153994)",,
WESTLAND ELECTRIC 2014,#P 1007 55 AV NE,"(51.1015432720754, -114.041089629451)",,
GARAGE BILLIARDS BAR & GRILL (THE) MENDIE'S,#1R 200 BARCLAY PR SW,"(51.0526580520094, -114.068443859948)",,
DONEGAL IRISH PUB,1637 37 ST SW,"(51.0383383676101, -114.141637248616)",,
PINDROP HEARING CENTRE,#303 12100 MACLEOD TR SE,"(50.943708166266, -114.068969932575)",,
BODYMIND SYNERGY HEALTH CENTRE,138 17 AV NE,"(51.0681479471112, -114.060254246372)",,
STONE CARE,100B SKYLINE CR NE,"(51.0982032107721, -114.044353905024)",,
CURLERS CORNER,720 3 ST NW,"(51.058345330229, -114.069403139601)",,
GOODLIFE FITNESS CLUB/GOODLIFE FITNESS CLUB FOR WOMEN,#121 3633 WESTWINDS DR NE,"(51.1097253974553, -113.97167425316)",,
SWANS OF INGLEWOOD,1336 9 AV SE,"(51.0405538297842, -114.0320001053)",,
MCDONALD'S RESTAURANT,3611 17 AV SW,"(51.0374399484993, -114.13866463304)",,
GOOD LIFE COMMUNITY BICYCLE SHOP (THE),#2 2100 4 ST SW,"(51.0340829250696, -114.070865291538)",,
D B I SYSTEMS INTEGRATION,#4 6143 4 ST SE,"(50.9971304756807, -114.054414626511)",,
FOUR SEASONS SUNROOMS,#103 5065 13 ST SE,"(51.007390097452, -114.034099013734)",,
SOUTHPORT PHARMACY,#106 10333 SOUTHPORT RD SW,"(50.962944025436, -114.073261163376)",,
SMITTY'S,#1405 3800 MEMORIAL DR NE,"(51.0556801155426, -113.979156540166)",,
MODERN NATURAL THERAPY,#303 6707 ELBOW DR SW,"(50.9934662660466, -114.084308761117)",,
DIVINE DOGGIES SPA & BOUTIQUE,#3005 873 85 ST SW,"(51.0598815752821, -114.212624924787)",,
WOMEN IN NEED SOCIETY OF CALGARY,2907 RICHMOND RD SW,"(51.0255169252763, -114.12832647997)",,
SWAROVSKI,#370 317 7 AV SW,"(51.0461989649344, -114.069129045822)",,
ONE MORE GENERATION TRAINING,#112 3907 3A ST NE,"(51.0871875781884, -114.054123198455)",,
MEGATIRE CALGARY,#121 3850 32 ST NE,"(51.0874196672099, -113.987627900847)",,
MORGAN'S PUB,1324 17 AV SW,"(51.0381515424863, -114.092873798638)",,
WI-COM SOLUTIONS,#5 2135 32 AV NE,"(51.0805073879048, -114.008817814604)",,
EXACT ONE,4631 MANITOBA RD SE,"(51.0122765503507, -114.05694239561)",,
BULL & FINCH,#400 2335 162 AV SW,"(50.9058260406739, -114.11084065378)",,
ACTION TYRE,8240D 31 ST SE,"(50.9801911533724, -113.987676004948)",,
RED'S IN KENSINGTON,292 10 ST NW,"(51.0537469560559, -114.085483757339)",,
U A P / N A P A WESTERN AUTOMOTIVE,730 16 AV NW,"(51.0672398578941, -114.07810251051)",,
TEATRO,200 8 AV SE,"(51.045733452981, -114.060300206683)",,
SOBEYS LIQUOR,#1550 7 MAHOGANY PZ SE,"(50.8982972833335, -113.942200978728)",,
ASPEN WINE & SPIRIT'S,#130 366 ASPEN GLEN LD SW,"(51.0400614226775, -114.209188668191)",,
TRENDZ KITCHEN CONCEPTS,#J 1003 55 AV NE,"(51.1015424638343, -114.040304640287)",,
VIN ROOM,2310 4 ST SW,"(51.0319287081824, -114.071209513274)",,
Y M C A *,8100 JOHN LAURIE BV NW,"(51.1286174725808, -114.1953908878)",,
COMPLETE POWER TOOLS SERVICES,#I 7139 40 ST SE,"(50.9918889164442, -113.977920095677)",,
OCTANE PERFORMANCE MOTOR SPORTS,#27 5030 13 ST SE,"(51.0081154594134, -114.03228228724)",,
MAC'S CONVENIENCE STORE #2130,#452 1919 SIROCCO DR SW,"(51.0357002588355, -114.166245855349)",,
EARL'S RESTAURANT,2401 4 ST SW,"(51.0312979727082, -114.071895042396)",,
CROWCHILD TWIN ARENA,185 SCENIC ACRES DR NW,"(51.1120817411872, -114.211741986712)",,
MR GUO'S CAFE,25 CROWFOOT RI NW,"(51.1258701250349, -114.211064199092)",,
GRAND DESIGN FLOORS,7815 FLINT RD SE,"(50.9835717597272, -114.06960666161)",,
CHIANTI'S CAFE & RESTAURANT,#300 20 CROWFOOT CR NW,"(51.1255661738318, -114.198760768319)",,
T & Y BEAUTY & MASSAGE,#105 2308 CENTRE ST NE,"(51.0727411748384, -114.062049186967)",,
SOUTH SILK ROAD,823 14 ST NW,"(51.0591383151714, -114.095197819011)",,
STARBUCKS COFFEE #4878,#255 225 7 AV SW,"(51.0461441815421, -114.067117715941)",,
ORIGINAL JOE'S RESTAURANT & BAR,7403 MACLEOD TR SW,"(50.9876171017049, -114.072311751763)",,
MCDONALD'S RESTAURANT,#2 2320 16 AV NW,"(51.0673975841903, -114.11519715033)",,
SECURE RITE,636 BEAVER DAM RD NE,"(51.1006475742333, -114.048716506935)",,
UNIVERSAL FORD LINCOLN SALES,2800 BARLOW TR NE,"(51.07765321288, -113.999637981187)",,
SOLO LIQUOR STORE,#8A 4404 14 ST NW,"(51.0913741652136, -114.094178204147)",,
A & W - AUBURN BAY,#400 100 AUBURN MEADOWS DR SE,"(50.8950074666397, -113.945066852875)",,
SPLASH CUSTOM AUTO REFINISHING,236 41 AV NE,"(51.0903133149504, -114.05792180009)",,
WIZARD SCREENS AND MORE,#5 5700 BARLOW TR SE,"(51.002175007844, -113.987334735255)",,
FOCUS ROOFING,#5 624D BEAVER DAM RD NE,"(51.1013423544921, -114.049834013116)",,
STAR LIQUOR & WINE BOUTIQUE,#130 5305 COUNTRY HILLS BV NE,"(51.1549612876408, -113.957455887014)",,
JOEY TOMATO'S KITCHEN,208 BARCLAY PR SW,"(51.0520422411394, -114.069296046825)",,
TIME OUT,#215 555 SADDLEDOME RI SE,"(51.0374313688625, -114.051949120974)",,
VAGAS MOTORS,915 15 ST SW,"(51.0459287620142, -114.096644132173)",,
WOMEN IN NEED SOCIETY OF CALGARY,#1 3525 26 AV SE,"(51.0299378302388, -113.983031864865)",,
KNIGHTS OF COLUMBUS,1514 44 ST SE,"(51.03977510759, -113.969131816284)",,
A CANADIAN LIQUOR STORE,6825 26 AV NE,"(51.0758343170161, -113.936026623422)",,
EARL'S RESTAURANT,2401 4 ST SW,"(51.0312979727082, -114.071895042396)",,
XO TREATMENT ROOM,1306 1 ST SW,"(51.0402559785103, -114.06545357896)",,
BUZZ BUDDY LIQUOR,2418A EDMONTON TR NE,"(51.0740769834342, -114.05588710995)",,
"FOOTHILLS SHELL, STORE #793",4216 72 AV SE,"(50.9900512670457, -113.974450759059)",,
PHU'S TAE KWON DO SCHOOL (C T T A),#619 3208 8 AV NE,"(51.0590287445849, -113.987785502573)",,
NEW PORT ENTERPRISES,#1 1404 44 AV NE,"(51.0920900726602, -114.029798318357)",,
HONG CHOU INN RESTAURANT,4721A 17 AV SE,"(51.0374124899613, -113.966403684743)",,
BAY (THE),#2Y 3625 SHAGANAPPI TR NW,"(51.0847250634681, -114.155408270939)",,
GARMENT EXPRESS,#9 700 33 ST NE,"(51.0582927957701, -113.985189909164)",,
HILLHURST PROFESSIONAL BUILDING,301 14 ST NW,"(51.0549668996922, -114.095180158382)",,
LAD POWER AND CONTROLS,318 40 AV NE,"(51.0890219745113, -114.056524636404)",,
E H PRICE SALES,#130 2730 39 AV NE,"(51.0894075876629, -113.996291232603)",,
YOLA CUSTOMS,#4 4203 12 ST NE,"(51.0891420293736, -114.032515406645)",,
CONCEPT ONE,18 HIGHFIELD CI SE,"(51.0132879214823, -114.045894340905)",,
MERCHANTS BEER FOOD WINE,2118 33 AV SW,"(51.0243289107884, -114.110229453634)",,
CALGARY TENNIS CLUB (THE),1445 16 ST SW,"(51.0404035278897, -114.101173570127)",,
GRANITE COUNTRY,#14 3610 32 ST NE,"(51.0851476760074, -113.987817781848)",,
HAWTHORN INTERIORS,#12 5925 12 ST SE,"(51.0003730248235, -114.034626847673)",,
JAMES JOYCE PUB,#100 114 8 AV SW,"(51.045811132621, -114.063916684456)",,
AQUALEASE,#116 2730 3 AV NE,"(51.05497706116, -113.996154780554)",,
KERBY ASSEMBLY,1133 7 AV SW,"(51.0469098986005, -114.087894086417)",,
MOVEMENT U,16 4 ST NE,"(51.0516442382016, -114.050996993528)",,
CALGARY CONTRACT UPHOLSTERY,337 41 AV NE,"(51.089673108489, -114.05535224634)",,
CRAVINGS MARKET CAFE,5111 47 ST NE,"(51.0989339025028, -113.970909622518)",,
IRASSHAI SUSHI,#114 15 ROYAL VISTA PL NW,"(51.1508909478987, -114.210071956986)",,
PITA BASKET CAFE,503 6 ST SW,"(51.0485068005177, -114.076527404468)",,
APARTMENT BUILDING,4608 BOWNESS RD NW,"(51.071767797096, -114.158865310921)",,
MILIANO MEDICAL AESTHETIC GROUP,#205 1711 4 ST SW,"(51.0371896306494, -114.071840869493)",,
MINLED SIGNS,#103 3825 34 ST NE,"(51.0874664770327, -113.986314547928)",,
FIFTH AVENUE CLUB / JUICE & JAVA,#200 715 5 AV SW,"(51.0485274843368, -114.077596014235)",,
BODY SHOP (THE),#207 2525 36 ST NE,"(51.0741886674399, -113.985683366276)",,
COMPLETE HOME SERVICES,#1600 144 4 AV SW,"(51.0496681868394, -114.064738369628)",,
MCDONALD'S RESTAURANT,1920 68 ST NE,"(51.0704888703228, -113.934214474205)",,
ROCKY MOUNTAIN STONE SUPPLY,#U 8812 44 ST SE,"(50.9746033340223, -113.969472547536)",,
NOIR LASH LOUNGE,#100A 2303 4 ST SW,"(51.032214335461, -114.071868392859)",,
CALGARY ZOOLOGICAL SOCIETY,90 ST GEORGES DR NE,"(51.0521553919449, -114.0252332747)",,
EAST CALGARY TWIN ARENA,299 ERIN WOODS DR SE,"(51.0265794357582, -113.96446190763)",,
EMILIO'S HUMIDOR,#3M 200 BARCLAY PR SW,"(51.0526580520094, -114.068443859948)",,
WIZARD SCREENS AND MORE,#5 5700 BARLOW TR SE,"(51.002175007844, -113.987334735255)",,
AFRICAN HALAL MEAT,4014 17 AV SE,"(51.0380939356704, -113.976470366372)",,
NATIONAL PROCESS EQUIPMENT,5049 74 AV SE,"(50.9868320284839, -113.962198815836)",,
WESTWINDS SUPERSTORE GAS BAR,#300 3633 WESTWINDS DR NE,"(51.1090456785196, -113.966822825057)",,
DIGITAL POST,#5 8720 MACLEOD TR SE,"(50.9755112673396, -114.069537582887)",,
COCO BROOKS,#80 5251 48 AV SE,"(51.010147651506, -113.959710626221)",,
K-1,2135 WESTMOUNT RD NW,"(51.0518341787264, -114.110029120184)",,
WESTERN COFFEE SHOP AND CHINESE FOOD,#7 2100 4 ST SW,"(51.0340829250696, -114.070865291538)",,
WEST THORN CUSTOM FINISHING,#5 4215 61 AV SE,"(50.9983108049779, -113.974534685038)",,
PRACTICE OF MA'AT (THE),#217 2525 36 ST NE,"(51.0741886674399, -113.985683366276)",,
LINDT,#614 33 HERITAGE MEADOWS WY SE,"(50.9821012928626, -114.039276216959)",,
PFANNTASTIC PANNENKOEK HAUS,#1 2439 54 AV SW,"(51.0044390782729, -114.117112421848)",,
BELLASERA KITCHEN DESIGN STUDIO,600 MANITOU RD SE,"(51.010950262018, -114.050897563629)",,
KAWALA MASSAGE,12393 COVENTRY HILLS WY NE,"(51.1645871164429, -114.048241139169)",,
BANKERS HALL CLUB,#402 315 8 AV SW,"(51.0452428154046, -114.069011476438)",,
CANYON MEADOWS HUSKY,1071 CANYON MEADOWS DR SW,"(50.9388156360399, -114.084617701886)",,
SERVPRO OF CALGARY SOUTH,5723 BURLEIGH CR SE,"(51.003246328635, -114.044204032624)",,
SHEFIELD EXPRESS #12,#12HA 3625 SHAGANAPPI TR NW,"(51.0847250634681, -114.155408270939)",,
ACTION ROOFING & SIDING,#100 1936 27 AV NE,"(51.0772029280192, -114.012206398302)",,
ALTAC MECHANICAL,#3 4415 64 AV SE,"(50.9961876943644, -113.972193856874)",,
